dataset,label,probability
NIH internal test,No Finding,0.7109174132347107
NIH internal test,No Finding,0.551428496837616
NIH internal test,No Finding,0.5134691596031189
NIH internal test,No Finding,0.5128065347671509
NIH internal test,No Finding,0.5870187878608704
NIH internal test,No Finding,0.5804044008255005
NIH internal test,No Finding,0.538536787033081
NIH internal test,No Finding,0.495316207408905
NIH internal test,No Finding,0.7527536153793335
NIH internal test,No Finding,0.82282555103302
NIH internal test,No Finding,0.3600427210330963
NIH internal test,No Finding,0.4230222105979919
NIH internal test,No Finding,0.5729190111160278
NIH internal test,No Finding,0.8313047289848328
NIH internal test,No Finding,0.5520259737968445
NIH internal test,No Finding,0.4915187954902649
NIH internal test,No Finding,0.4954740703105926
NIH internal test,No Finding,0.5806231498718262
NIH internal test,No Finding,0.5597277283668518
NIH internal test,No Finding,0.8454564809799194
NIH internal test,No Finding,0.7546806931495667
NIH internal test,No Finding,0.4413762390613556
NIH internal test,No Finding,0.6761782169342041
NIH internal test,No Finding,0.4053243696689605
NIH internal test,No Finding,0.8407761454582214
NIH internal test,No Finding,0.4924398362636566
NIH internal test,No Finding,0.4606284499168396
NIH internal test,No Finding,0.7312771081924438
NIH internal test,No Finding,0.5116953253746033
NIH internal test,No Finding,0.5612775683403015
NIH internal test,No Finding,0.8929871916770935
NIH internal test,No Finding,0.6181980967521667
NIH internal test,No Finding,0.6710519790649414
NIH internal test,No Finding,0.6593199968338013
NIH internal test,No Finding,0.4486279189586639
NIH internal test,No Finding,0.4609107971191406
NIH internal test,No Finding,0.9011107087135316
NIH internal test,No Finding,0.8703358769416809
NIH internal test,No Finding,0.4346010088920593
NIH internal test,No Finding,0.7930433750152588
NIH internal test,No Finding,0.4756955206394195
NIH internal test,No Finding,0.8742251396179199
NIH internal test,No Finding,0.5429369807243347
NIH internal test,No Finding,0.5847891569137573
NIH internal test,No Finding,0.5235291719436646
NIH internal test,No Finding,0.8548714518547058
NIH internal test,No Finding,0.8366491794586182
NIH internal test,No Finding,0.8858010172843933
NIH internal test,No Finding,0.4950858652591705
NIH internal test,No Finding,0.639616072177887
NIH internal test,No Finding,0.5514546632766724
NIH internal test,No Finding,0.6838838458061218
NIH internal test,No Finding,0.835273802280426
NIH internal test,No Finding,0.6271483302116394
NIH internal test,No Finding,0.8723851442337036
NIH internal test,No Finding,0.5529160499572754
NIH internal test,No Finding,0.4245747625827789
NIH internal test,No Finding,0.4768840670585632
NIH internal test,No Finding,0.6871529221534729
NIH internal test,No Finding,0.9101455807685852
NIH internal test,No Finding,0.8136046528816223
NIH internal test,No Finding,0.9057065844535828
NIH internal test,No Finding,0.8023010492324829
NIH internal test,No Finding,0.6381792426109314
NIH internal test,No Finding,0.6392613649368286
NIH internal test,No Finding,0.9004197716712952
NIH internal test,No Finding,0.6725532412528992
NIH internal test,No Finding,0.8599811792373657
NIH internal test,No Finding,0.5179545879364014
NIH internal test,No Finding,0.8670428395271301
NIH internal test,No Finding,0.7715651988983154
NIH internal test,No Finding,0.800616979598999
NIH internal test,No Finding,0.4951390326023102
NIH internal test,No Finding,0.4363271594047546
NIH internal test,No Finding,0.4763191044330597
NIH internal test,No Finding,0.5999205708503723
NIH internal test,No Finding,0.4438058137893677
NIH internal test,No Finding,0.5780751705169678
NIH internal test,No Finding,0.4441297054290771
NIH internal test,No Finding,0.5376801490783691
NIH internal test,No Finding,0.6314461827278137
NIH internal test,No Finding,0.4343110620975494
NIH internal test,No Finding,0.4129712879657745
NIH internal test,No Finding,0.5211744904518127
NIH internal test,No Finding,0.8509658575057983
NIH internal test,No Finding,0.7601094841957092
NIH internal test,No Finding,0.6710770726203918
NIH internal test,No Finding,0.4693655371665954
NIH internal test,No Finding,0.5214376449584961
NIH internal test,No Finding,0.4675476849079132
NIH internal test,No Finding,0.5028572082519531
NIH internal test,No Finding,0.871396541595459
NIH internal test,No Finding,0.5098211169242859
NIH internal test,No Finding,0.4458537995815277
NIH internal test,No Finding,0.565756618976593
NIH internal test,No Finding,0.8798282146453857
NIH internal test,No Finding,0.5368815064430237
NIH internal test,No Finding,0.7582890391349792
NIH internal test,No Finding,0.7172231674194336
NIH internal test,No Finding,0.4188891947269439
NIH internal test,No Finding,0.4836662113666534
NIH internal test,No Finding,0.6384509205818176
NIH internal test,No Finding,0.3920718729496002
NIH internal test,No Finding,0.6304481625556946
NIH internal test,No Finding,0.4962024986743927
NIH internal test,No Finding,0.7100695967674255
NIH internal test,No Finding,0.9008780717849731
NIH internal test,No Finding,0.92201429605484
NIH internal test,No Finding,0.6876148581504822
NIH internal test,No Finding,0.868658721446991
NIH internal test,No Finding,0.6885241866111755
NIH internal test,No Finding,0.5936583876609802
NIH internal test,No Finding,0.521940290927887
NIH internal test,No Finding,0.4860599339008331
NIH internal test,No Finding,0.4298203289508819
NIH internal test,No Finding,0.5948860049247742
NIH internal test,No Finding,0.7648906111717224
NIH internal test,No Finding,0.7461246848106384
NIH internal test,No Finding,0.8006527423858643
NIH internal test,No Finding,0.861017107963562
NIH internal test,No Finding,0.7375345826148987
NIH internal test,No Finding,0.7271384000778198
NIH internal test,No Finding,0.6964304447174072
NIH internal test,No Finding,0.5339774489402771
NIH internal test,No Finding,0.7838242650032043
NIH internal test,No Finding,0.5950154662132263
NIH internal test,No Finding,0.4411379992961883
NIH internal test,No Finding,0.6465622186660767
NIH internal test,No Finding,0.464993953704834
NIH internal test,No Finding,0.940818727016449
NIH internal test,No Finding,0.8134638071060181
NIH internal test,No Finding,0.883731484413147
NIH internal test,No Finding,0.5563706755638123
NIH internal test,No Finding,0.7722647786140442
NIH internal test,No Finding,0.6997964978218079
NIH internal test,No Finding,0.4335637986660003
NIH internal test,No Finding,0.8184036612510681
NIH internal test,No Finding,0.5298781991004944
NIH internal test,No Finding,0.6487311124801636
NIH internal test,No Finding,0.4364814758300781
NIH internal test,No Finding,0.5690250992774963
NIH internal test,No Finding,0.9146078824996948
NIH internal test,No Finding,0.4848904013633728
NIH internal test,No Finding,0.7033867835998535
NIH internal test,No Finding,0.6474832892417908
NIH internal test,No Finding,0.4330053925514221
NIH internal test,No Finding,0.9264694452285768
NIH internal test,No Finding,0.7680736780166626
NIH internal test,No Finding,0.8153263330459595
NIH internal test,No Finding,0.5691079497337341
NIH internal test,No Finding,0.6832982301712036
NIH internal test,No Finding,0.4406486451625824
NIH internal test,No Finding,0.5713292956352234
NIH internal test,No Finding,0.8917043805122375
NIH internal test,No Finding,0.8199895620346069
NIH internal test,No Finding,0.5069106817245483
NIH internal test,No Finding,0.67042076587677
NIH internal test,No Finding,0.8438974618911743
NIH internal test,No Finding,0.7715668678283691
NIH internal test,No Finding,0.8644668459892273
NIH internal test,No Finding,0.4278474748134613
NIH internal test,No Finding,0.474369078874588
NIH internal test,No Finding,0.7441743016242981
NIH internal test,No Finding,0.5199893116950989
NIH internal test,No Finding,0.7083035707473755
NIH internal test,No Finding,0.5425123572349548
NIH internal test,No Finding,0.4784883558750152
NIH internal test,No Finding,0.7677143812179565
NIH internal test,No Finding,0.794541597366333
NIH internal test,No Finding,0.5752332210540771
NIH internal test,No Finding,0.7858965396881104
NIH internal test,No Finding,0.8839484453201294
NIH internal test,No Finding,0.5598450899124146
NIH internal test,No Finding,0.8639060258865356
NIH internal test,No Finding,0.8344792723655701
NIH internal test,No Finding,0.4862406551837921
NIH internal test,No Finding,0.3858960270881653
NIH internal test,No Finding,0.8477374315261841
NIH internal test,No Finding,0.7646542191505432
NIH internal test,No Finding,0.5959727764129639
NIH internal test,No Finding,0.3524503707885742
NIH internal test,No Finding,0.8633191585540771
NIH internal test,No Finding,0.661630392074585
NIH internal test,No Finding,0.8445497155189514
NIH internal test,No Finding,0.657852828502655
NIH internal test,No Finding,0.6596828103065491
NIH internal test,No Finding,0.4659040570259094
NIH internal test,No Finding,0.8353749513626099
NIH internal test,No Finding,0.4771260619163513
NIH internal test,No Finding,0.6764467358589172
NIH internal test,No Finding,0.4557889699935913
NIH internal test,No Finding,0.6454740762710571
NIH internal test,No Finding,0.4509424865245819
NIH internal test,No Finding,0.7222757339477539
NIH internal test,No Finding,0.3846922218799591
NIH internal test,No Finding,0.5564134120941162
NIH internal test,No Finding,0.4337791204452514
NIH internal test,No Finding,0.5181567668914795
NIH internal test,No Finding,0.796116054058075
NIH internal test,No Finding,0.3622989952564239
NIH internal test,No Finding,0.6271257996559143
NIH internal test,No Finding,0.4320133030414581
NIH internal test,No Finding,0.3931905031204223
NIH internal test,No Finding,0.6433137655258179
NIH internal test,No Finding,0.6260673999786377
NIH internal test,No Finding,0.8264559507369995
NIH internal test,No Finding,0.8857291340827942
NIH internal test,No Finding,0.5152251720428467
NIH internal test,No Finding,0.4135496914386749
NIH internal test,No Finding,0.7750164270401001
NIH internal test,No Finding,0.3951223194599151
NIH internal test,No Finding,0.756493330001831
NIH internal test,No Finding,0.441237598657608
NIH internal test,No Finding,0.4154973030090332
NIH internal test,No Finding,0.3179905712604522
NIH internal test,No Finding,0.9042250514030457
NIH internal test,No Finding,0.5559768676757812
NIH internal test,No Finding,0.8025195002555847
NIH internal test,No Finding,0.7468985319137573
NIH internal test,No Finding,0.4259228706359863
NIH internal test,No Finding,0.8598183393478394
NIH internal test,No Finding,0.8438882827758789
NIH internal test,No Finding,0.6034566760063171
NIH internal test,No Finding,0.5244941711425781
NIH internal test,No Finding,0.5927639603614807
NIH internal test,No Finding,0.5960429906845093
NIH internal test,No Finding,0.4243074655532837
NIH internal test,No Finding,0.4529661536216736
NIH internal test,No Finding,0.614965558052063
NIH internal test,No Finding,0.8897258043289185
NIH internal test,No Finding,0.477157711982727
NIH internal test,No Finding,0.4764750897884369
NIH internal test,No Finding,0.693515956401825
NIH internal test,No Finding,0.7892484068870544
NIH internal test,No Finding,0.7137728333473206
NIH internal test,No Finding,0.3553938269615173
NIH internal test,No Finding,0.5922544002532959
NIH internal test,No Finding,0.6704659461975098
NIH internal test,No Finding,0.6924876570701599
NIH internal test,No Finding,0.4224058389663696
NIH internal test,No Finding,0.3954757153987884
NIH internal test,No Finding,0.4134906828403473
NIH internal test,No Finding,0.5388027429580688
NIH internal test,No Finding,0.5154054164886475
NIH internal test,No Finding,0.493583470582962
NIH internal test,No Finding,0.8078561425209045
NIH internal test,No Finding,0.3839848339557647
NIH internal test,No Finding,0.5679421424865723
NIH internal test,No Finding,0.3970988988876343
NIH internal test,No Finding,0.8845739960670471
NIH internal test,No Finding,0.9085767865180968
NIH internal test,No Finding,0.5116322040557861
NIH internal test,No Finding,0.631507158279419
NIH internal test,No Finding,0.4359844624996185
NIH internal test,No Finding,0.4622857570648193
NIH internal test,No Finding,0.7556357979774475
NIH internal test,No Finding,0.4581201076507568
NIH internal test,No Finding,0.9636992812156676
NIH internal test,No Finding,0.9360699653625488
NIH internal test,No Finding,0.5157967209815979
NIH internal test,No Finding,0.5017202496528625
NIH internal test,No Finding,0.7023205161094666
NIH internal test,No Finding,0.3727770447731018
NIH internal test,No Finding,0.6770688891410828
NIH internal test,No Finding,0.5092843770980835
NIH internal test,No Finding,0.5487870573997498
NIH internal test,No Finding,0.9345116019248962
NIH internal test,No Finding,0.6880534887313843
NIH internal test,No Finding,0.7482893466949463
NIH internal test,No Finding,0.8337318301200867
NIH internal test,No Finding,0.4334017038345337
NIH internal test,No Finding,0.3614562749862671
NIH internal test,No Finding,0.3751613795757293
NIH internal test,No Finding,0.517058253288269
NIH internal test,No Finding,0.639006495475769
NIH internal test,No Finding,0.7051174640655518
NIH internal test,No Finding,0.8132287859916687
NIH internal test,No Finding,0.5396116971969604
NIH internal test,No Finding,0.5087295770645142
NIH internal test,No Finding,0.3647031784057617
NIH internal test,No Finding,0.399289071559906
NIH internal test,No Finding,0.5608225464820862
NIH internal test,No Finding,0.7999686598777771
NIH internal test,No Finding,0.4976786077022552
NIH internal test,No Finding,0.8673953413963318
NIH internal test,No Finding,0.8355411291122437
NIH internal test,No Finding,0.5597500205039978
NIH internal test,No Finding,0.3468464016914367
NIH internal test,No Finding,0.5245345830917358
NIH internal test,No Finding,0.7083590030670166
NIH internal test,No Finding,0.3690860271453857
NIH internal test,No Finding,0.4651873409748077
NIH internal test,No Finding,0.5551480054855347
NIH internal test,No Finding,0.4809184670448303
NIH internal test,No Finding,0.606940507888794
NIH internal test,No Finding,0.4227310717105865
NIH internal test,No Finding,0.7254634499549866
NIH internal test,No Finding,0.7000460028648376
NIH internal test,No Finding,0.4105146825313568
NIH internal test,No Finding,0.4358530044555664
NIH internal test,No Finding,0.5179346799850464
NIH internal test,No Finding,0.6689783930778503
NIH internal test,No Finding,0.7947841286659241
NIH internal test,No Finding,0.428826630115509
NIH internal test,No Finding,0.5599254965782166
NIH internal test,No Finding,0.8031508922576904
NIH internal test,No Finding,0.4817481338977813
NIH internal test,No Finding,0.8520225286483765
NIH internal test,No Finding,0.7166524529457092
NIH internal test,No Finding,0.6654826402664185
NIH internal test,No Finding,0.8228057026863098
NIH internal test,No Finding,0.3876367211341858
NIH internal test,No Finding,0.4424657523632049
NIH internal test,No Finding,0.641506552696228
NIH internal test,No Finding,0.7122330069541931
NIH internal test,No Finding,0.7819163203239441
NIH internal test,No Finding,0.9347822666168212
NIH internal test,No Finding,0.5506926774978638
NIH internal test,No Finding,0.6523679494857788
NIH internal test,No Finding,0.8346244096755981
NIH internal test,No Finding,0.487593412399292
NIH internal test,No Finding,0.7909560799598694
NIH internal test,No Finding,0.8752464652061462
NIH internal test,No Finding,0.8269514441490173
NIH internal test,No Finding,0.80809485912323
NIH internal test,No Finding,0.4630361795425415
NIH internal test,No Finding,0.6218946576118469
NIH internal test,No Finding,0.8428360223770142
NIH internal test,No Finding,0.8039681315422058
NIH internal test,No Finding,0.8306140303611755
NIH internal test,No Finding,0.4384107887744903
NIH internal test,No Finding,0.6889986395835876
NIH internal test,No Finding,0.3292993903160095
NIH internal test,No Finding,0.4683194756507873
NIH internal test,No Finding,0.7397323250770569
NIH internal test,No Finding,0.4200564920902252
NIH internal test,No Finding,0.3344472348690033
NIH internal test,No Finding,0.8270314335823059
NIH internal test,No Finding,0.6537421941757202
NIH internal test,No Finding,0.5669621229171753
NIH internal test,No Finding,0.4790815114974975
NIH internal test,No Finding,0.4505600929260254
NIH internal test,No Finding,0.4016071259975433
NIH internal test,No Finding,0.8720280528068542
NIH internal test,No Finding,0.4072442650794983
NIH internal test,No Finding,0.9107722043991088
NIH internal test,No Finding,0.7895158529281616
NIH internal test,No Finding,0.5480331182479858
NIH internal test,No Finding,0.7039831280708313
NIH internal test,No Finding,0.8164706230163574
NIH internal test,No Finding,0.6152212619781494
NIH internal test,No Finding,0.8593440651893616
NIH internal test,No Finding,0.4695099890232086
NIH internal test,No Finding,0.8926674723625183
NIH internal test,No Finding,0.6060635447502136
NIH internal test,No Finding,0.3924709856510162
NIH internal test,No Finding,0.4474511444568634
NIH internal test,No Finding,0.3666859269142151
NIH internal test,No Finding,0.4635557532310486
NIH internal test,No Finding,0.4217675030231476
NIH internal test,No Finding,0.5848771929740906
NIH internal test,No Finding,0.8890228271484375
NIH internal test,No Finding,0.6451186537742615
NIH internal test,No Finding,0.8776284456253052
NIH internal test,No Finding,0.861414909362793
NIH internal test,No Finding,0.8616195321083069
NIH internal test,No Finding,0.6332491040229797
NIH internal test,No Finding,0.6164658069610596
NIH internal test,No Finding,0.5070647597312927
NIH internal test,No Finding,0.4973581731319427
NIH internal test,No Finding,0.7282930612564087
NIH internal test,No Finding,0.5510626435279846
NIH internal test,No Finding,0.5668360590934753
NIH internal test,No Finding,0.7520240545272827
NIH internal test,No Finding,0.868499755859375
NIH internal test,No Finding,0.6760883927345276
NIH internal test,No Finding,0.3825653791427612
NIH internal test,No Finding,0.3409179449081421
NIH internal test,No Finding,0.7170888781547546
NIH internal test,No Finding,0.579330325126648
NIH internal test,No Finding,0.8353501558303833
NIH internal test,No Finding,0.7316091060638428
NIH internal test,No Finding,0.4774211347103119
NIH internal test,No Finding,0.7201322913169861
NIH internal test,No Finding,0.8273165225982666
NIH internal test,No Finding,0.4278240501880646
NIH internal test,No Finding,0.8300575613975525
NIH internal test,No Finding,0.5803647041320801
NIH internal test,No Finding,0.618822455406189
NIH internal test,No Finding,0.8129091858863831
NIH internal test,No Finding,0.7906012535095215
NIH internal test,No Finding,0.8133547902107239
NIH internal test,No Finding,0.7238691449165344
NIH internal test,No Finding,0.3908503949642181
NIH internal test,No Finding,0.5858076810836792
NIH internal test,No Finding,0.5426483154296875
NIH internal test,No Finding,0.7932732701301575
NIH internal test,No Finding,0.6474193930625916
NIH internal test,No Finding,0.8142803907394409
NIH internal test,No Finding,0.7425453066825867
NIH internal test,No Finding,0.5665119290351868
NIH internal test,No Finding,0.4842226803302765
NIH internal test,No Finding,0.9356831312179564
NIH internal test,No Finding,0.7937830686569214
NIH internal test,No Finding,0.8423595428466797
NIH internal test,No Finding,0.9163656234741212
NIH internal test,No Finding,0.8013771772384644
NIH internal test,No Finding,0.8899483680725098
NIH internal test,No Finding,0.4586058855056762
NIH internal test,No Finding,0.8792927265167236
NIH internal test,No Finding,0.8484397530555725
NIH internal test,No Finding,0.4690372943878174
NIH internal test,No Finding,0.409449964761734
NIH internal test,No Finding,0.6643878817558289
NIH internal test,No Finding,0.7833537459373474
NIH internal test,No Finding,0.6922982335090637
NIH internal test,No Finding,0.8546149134635925
NIH internal test,No Finding,0.7722674608230591
NIH internal test,No Finding,0.5827125906944275
NIH internal test,No Finding,0.3983398675918579
NIH internal test,No Finding,0.8490799069404602
NIH internal test,No Finding,0.8509231209754944
NIH internal test,No Finding,0.8178752660751343
NIH internal test,No Finding,0.5876917839050293
NIH internal test,No Finding,0.4544308483600616
NIH internal test,No Finding,0.4236336946487427
NIH internal test,No Finding,0.8109068870544434
NIH internal test,No Finding,0.4393295347690582
NIH internal test,No Finding,0.7074407935142517
NIH internal test,No Finding,0.5261480808258057
NIH internal test,No Finding,0.6975433826446533
NIH internal test,No Finding,0.8876620531082153
NIH internal test,No Finding,0.7925914525985718
NIH internal test,No Finding,0.5369685292243958
NIH internal test,No Finding,0.5546625256538391
NIH internal test,No Finding,0.7240707278251648
NIH internal test,No Finding,0.4172062873840332
NIH internal test,No Finding,0.5015551447868347
NIH internal test,No Finding,0.4315499067306518
NIH internal test,No Finding,0.5439639687538147
NIH internal test,No Finding,0.77801513671875
NIH internal test,No Finding,0.4290408194065094
NIH internal test,No Finding,0.8989472389221191
NIH internal test,No Finding,0.4916834235191345
NIH internal test,No Finding,0.8512029051780701
NIH internal test,No Finding,0.6029080748558044
NIH internal test,No Finding,0.5991754531860352
NIH internal test,No Finding,0.8989335894584656
NIH internal test,No Finding,0.665317714214325
NIH internal test,No Finding,0.566042423248291
NIH internal test,No Finding,0.3611295223236084
NIH internal test,No Finding,0.8721299171447754
NIH internal test,No Finding,0.7642098665237427
NIH internal test,No Finding,0.4484238624572754
NIH internal test,No Finding,0.442300796508789
NIH internal test,No Finding,0.7631728053092957
NIH internal test,No Finding,0.5047183632850647
NIH internal test,No Finding,0.4867993295192718
NIH internal test,No Finding,0.4210395216941833
NIH internal test,No Finding,0.9187772274017334
NIH internal test,No Finding,0.5062963962554932
NIH internal test,No Finding,0.4761559963226318
NIH internal test,No Finding,0.5036504864692688
NIH internal test,No Finding,0.6586505770683289
NIH internal test,No Finding,0.4933103919029236
NIH internal test,No Finding,0.9128523468971252
NIH internal test,No Finding,0.814714789390564
NIH internal test,No Finding,0.4300988316535949
NIH internal test,No Finding,0.4492521286010742
NIH internal test,No Finding,0.9104584455490112
NIH internal test,No Finding,0.4547998309135437
NIH internal test,No Finding,0.84595787525177
NIH internal test,No Finding,0.5873653292655945
NIH internal test,No Finding,0.8424543738365173
NIH internal test,No Finding,0.7670283913612366
NIH internal test,No Finding,0.8840557932853699
NIH internal test,No Finding,0.6886422038078308
NIH internal test,No Finding,0.4503653645515442
NIH internal test,No Finding,0.8363304138183594
NIH internal test,No Finding,0.3680343925952911
NIH internal test,No Finding,0.4518800377845764
NIH internal test,No Finding,0.4273479580879211
NIH internal test,No Finding,0.6930248141288757
NIH internal test,No Finding,0.6218918561935425
NIH internal test,No Finding,0.6457343101501465
NIH internal test,No Finding,0.6834911108016968
NIH internal test,No Finding,0.8529703617095947
NIH internal test,No Finding,0.8392056226730347
NIH internal test,No Finding,0.7304181456565857
NIH internal test,No Finding,0.9078798294067384
NIH internal test,No Finding,0.5835936665534973
NIH internal test,No Finding,0.4680797159671783
NIH internal test,No Finding,0.7136165499687195
NIH internal test,No Finding,0.8052923679351807
NIH internal test,No Finding,0.5613563656806946
NIH internal test,No Finding,0.6478282809257507
NIH internal test,No Finding,0.7779021263122559
NIH internal test,No Finding,0.6242659687995911
NIH internal test,No Finding,0.7650831341743469
NIH internal test,No Finding,0.93768048286438
NIH internal test,No Finding,0.8531445860862732
NIH internal test,No Finding,0.5456940531730652
NIH internal test,No Finding,0.5117552280426025
NIH internal test,No Finding,0.6681885719299316
NIH internal test,No Finding,0.3987050056457519
NIH internal test,No Finding,0.8349292278289795
NIH internal test,No Finding,0.4762342870235443
NIH internal test,No Finding,0.6068822145462036
NIH internal test,No Finding,0.438416451215744
NIH internal test,No Finding,0.5038803219795227
NIH internal test,No Finding,0.4142303466796875
NIH internal test,No Finding,0.6836710572242737
NIH internal test,No Finding,0.7477738857269287
NIH internal test,No Finding,0.6087749004364014
NIH internal test,No Finding,0.7164166569709778
NIH internal test,No Finding,0.7530381679534912
NIH internal test,No Finding,0.43902188539505
NIH internal test,No Finding,0.6752351522445679
NIH internal test,No Finding,0.4693358540534973
NIH internal test,No Finding,0.4265248775482178
NIH internal test,No Finding,0.8680511116981506
NIH internal test,No Finding,0.5312063097953796
NIH internal test,No Finding,0.7168528437614441
NIH internal test,No Finding,0.4026535153388977
NIH internal test,No Finding,0.4858962297439575
NIH internal test,No Finding,0.3905552327632904
NIH internal test,No Finding,0.372655302286148
NIH internal test,No Finding,0.9200832843780518
NIH internal test,No Finding,0.3672589063644409
NIH internal test,No Finding,0.6907285451889038
NIH internal test,No Finding,0.413799375295639
NIH internal test,No Finding,0.4186342358589172
VinDr external,No Finding,0.8454878330230713
VinDr external,No Finding,0.6109760999679565
VinDr external,No Finding,0.6862304210662842
VinDr external,No Finding,0.8639119267463684
VinDr external,No Finding,0.5059840679168701
VinDr external,No Finding,0.718058168888092
VinDr external,No Finding,0.8124669790267944
VinDr external,No Finding,0.8558422327041626
VinDr external,No Finding,0.9207331538200378
VinDr external,No Finding,0.6556304693222046
VinDr external,No Finding,0.5636559724807739
VinDr external,No Finding,0.7983092665672302
VinDr external,No Finding,0.7075571417808533
VinDr external,No Finding,0.6470244526863098
VinDr external,No Finding,0.5700118541717529
VinDr external,No Finding,0.5450073480606079
VinDr external,No Finding,0.8161848187446594
VinDr external,No Finding,0.7566778659820557
VinDr external,No Finding,0.4553271234035492
VinDr external,No Finding,0.7973328828811646
VinDr external,No Finding,0.843058705329895
VinDr external,No Finding,0.8772329092025757
VinDr external,No Finding,0.926112949848175
VinDr external,No Finding,0.6637831330299377
VinDr external,No Finding,0.9153160452842712
VinDr external,No Finding,0.757462739944458
VinDr external,No Finding,0.6803789138793945
VinDr external,No Finding,0.8878136277198792
VinDr external,No Finding,0.5874325037002563
VinDr external,No Finding,0.8779948949813843
VinDr external,No Finding,0.6553096175193787
VinDr external,No Finding,0.812877357006073
VinDr external,No Finding,0.62980055809021
VinDr external,No Finding,0.5594309568405151
VinDr external,No Finding,0.6352830529212952
VinDr external,No Finding,0.8193758726119995
VinDr external,No Finding,0.5316543579101562
VinDr external,No Finding,0.6798924207687378
VinDr external,No Finding,0.4578149914741516
VinDr external,No Finding,0.7559548020362854
VinDr external,No Finding,0.5249150395393372
VinDr external,No Finding,0.8507369160652161
VinDr external,No Finding,0.7223490476608276
VinDr external,No Finding,0.5975492596626282
VinDr external,No Finding,0.4321610927581787
VinDr external,No Finding,0.550743579864502
VinDr external,No Finding,0.8561707735061646
VinDr external,No Finding,0.7109618782997131
VinDr external,No Finding,0.6567390561103821
VinDr external,No Finding,0.801703691482544
VinDr external,No Finding,0.628837525844574
VinDr external,No Finding,0.721626341342926
VinDr external,No Finding,0.7422823309898376
VinDr external,No Finding,0.7476456165313721
VinDr external,No Finding,0.835681140422821
VinDr external,No Finding,0.9102456569671632
VinDr external,No Finding,0.8620542883872986
VinDr external,No Finding,0.4392607510089874
VinDr external,No Finding,0.7312794327735901
VinDr external,No Finding,0.6021499037742615
VinDr external,No Finding,0.8506503701210022
VinDr external,No Finding,0.8682767748832703
VinDr external,No Finding,0.6492131948471069
VinDr external,No Finding,0.4503384828567505
VinDr external,No Finding,0.6952385902404785
VinDr external,No Finding,0.8911823034286499
VinDr external,No Finding,0.7270812392234802
VinDr external,No Finding,0.6475350260734558
VinDr external,No Finding,0.7157617807388306
VinDr external,No Finding,0.6768115758895874
VinDr external,No Finding,0.8356133699417114
VinDr external,No Finding,0.5923565626144409
VinDr external,No Finding,0.5172383189201355
VinDr external,No Finding,0.6288130879402161
VinDr external,No Finding,0.7346790432929993
VinDr external,No Finding,0.7471500635147095
VinDr external,No Finding,0.6220728158950806
VinDr external,No Finding,0.7257595062255859
VinDr external,No Finding,0.817588746547699
VinDr external,No Finding,0.5726724863052368
VinDr external,No Finding,0.7189241051673889
VinDr external,No Finding,0.7888978719711304
VinDr external,No Finding,0.7976785898208618
VinDr external,No Finding,0.7245663404464722
VinDr external,No Finding,0.7633243799209595
VinDr external,No Finding,0.668306291103363
VinDr external,No Finding,0.7521277070045471
VinDr external,No Finding,0.8922199010848999
VinDr external,No Finding,0.6817784905433655
VinDr external,No Finding,0.8595649003982544
VinDr external,No Finding,0.5829570293426514
VinDr external,No Finding,0.6263494491577148
VinDr external,No Finding,0.806761622428894
VinDr external,No Finding,0.8605488538742065
VinDr external,No Finding,0.6109781861305237
VinDr external,No Finding,0.7172008156776428
VinDr external,No Finding,0.7321590185165405
VinDr external,No Finding,0.4422231018543243
VinDr external,No Finding,0.7573400139808655
VinDr external,No Finding,0.5654361844062805
VinDr external,No Finding,0.8793949484825134
VinDr external,No Finding,0.6100817322731018
VinDr external,No Finding,0.5631992816925049
VinDr external,No Finding,0.9193033576011658
VinDr external,No Finding,0.7427748441696167
VinDr external,No Finding,0.5370388031005859
VinDr external,No Finding,0.915347695350647
VinDr external,No Finding,0.6756086349487305
VinDr external,No Finding,0.458006739616394
VinDr external,No Finding,0.8027310967445374
VinDr external,No Finding,0.6726216077804565
VinDr external,No Finding,0.7954449653625488
VinDr external,No Finding,0.521355390548706
VinDr external,No Finding,0.4345645308494568
VinDr external,No Finding,0.5825275182723999
VinDr external,No Finding,0.5070324540138245
VinDr external,No Finding,0.5928084850311279
VinDr external,No Finding,0.4942259788513183
VinDr external,No Finding,0.9221926927566528
VinDr external,No Finding,0.7135673761367798
VinDr external,No Finding,0.5440903902053833
VinDr external,No Finding,0.8543011546134949
VinDr external,No Finding,0.8351109623908997
VinDr external,No Finding,0.5370786786079407
VinDr external,No Finding,0.7332563996315002
VinDr external,No Finding,0.6470075249671936
VinDr external,No Finding,0.5675036311149597
VinDr external,No Finding,0.4244946539402008
VinDr external,No Finding,0.5025904774665833
VinDr external,No Finding,0.6058089733123779
VinDr external,No Finding,0.5338002443313599
VinDr external,No Finding,0.6952953934669495
VinDr external,No Finding,0.838198184967041
VinDr external,No Finding,0.6739303469657898
VinDr external,No Finding,0.7249050140380859
VinDr external,No Finding,0.7227523922920227
VinDr external,No Finding,0.8738518357276917
VinDr external,No Finding,0.7473830580711365
VinDr external,No Finding,0.8992884755134583
VinDr external,No Finding,0.7913733124732971
VinDr external,No Finding,0.5299925804138184
VinDr external,No Finding,0.7199784517288208
VinDr external,No Finding,0.6169148087501526
VinDr external,No Finding,0.5389970541000366
